timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673452651831,257,privacy policy page,200,OK,tidal_users 1-26,text,true,,67808,141,38,38,https://www.twitch.tv/p/en/legal/privacy-notice/,97,0,0
1673452651464,666,careers page,200,OK,tidal_users 1-9,text,true,,40013,123,38,38,https://www.twitch.tv/jobs/en/,655,0,0
1673452651367,765,careers page,200,OK,tidal_users 1-22,text,true,,40013,123,38,38,https://www.twitch.tv/jobs/en/,505,0,0
1673452651345,793,careers page,200,OK,tidal_users 1-4,text,true,,40013,123,36,36,https://www.twitch.tv/jobs/en/,625,0,0
1673452651728,411,careers page,200,OK,tidal_users 1-16,text,true,,40013,123,36,36,https://www.twitch.tv/jobs/en/,396,0,0
1673452651599,553,careers page,200,OK,tidal_users 1-7,text,true,,40013,123,34,34,https://www.twitch.tv/jobs/en/,473,0,0
1673452651490,665,careers page,200,OK,tidal_users 1-10,text,true,,40013,123,34,34,https://www.twitch.tv/jobs/en/,665,0,0
1673452651702,453,careers page,200,OK,tidal_users 1-6,text,true,,40013,123,34,34,https://www.twitch.tv/jobs/en/,444,0,0
1673452652050,113,about page,200,OK,tidal_users 1-41,text,true,,65471,126,32,32,https://www.twitch.tv/p/en/about/,58,0,0
1673452651852,325,about page,200,OK,tidal_users 1-14,text,true,,65471,126,32,32,https://www.twitch.tv/p/en/about/,186,0,0
1673452652021,157,about page,200,OK,tidal_users 1-39,text,true,,65471,126,32,32,https://www.twitch.tv/p/en/about/,132,0,0
1673452651889,292,HomePage,200,OK,tidal_users 1-44,text,true,,110327,115,32,32,https://www.twitch.tv/,186,0,131
1673452651554,645,careers page,200,OK,tidal_users 1-19,text,true,,40013,123,32,32,https://www.twitch.tv/jobs/en/,310,0,0
1673452652014,186,browse page,200,OK,tidal_users 1-42,text,true,,109481,124,32,32,https://www.twitch.tv/directory,58,0,0
1673452651944,258,browse page,200,OK,tidal_users 1-40,text,true,,109473,124,31,31,https://www.twitch.tv/directory,68,0,0
1673452652081,121,privacy policy page,200,OK,tidal_users 1-36,text,true,,67808,141,31,31,https://www.twitch.tv/p/en/legal/privacy-notice/,63,0,0
1673452652057,145,about page,200,OK,tidal_users 1-38,text,true,,65471,126,31,31,https://www.twitch.tv/p/en/about/,71,0,0
1673452651937,342,careers page,200,OK,tidal_users 1-35,text,true,,40013,123,32,32,https://www.twitch.tv/jobs/en/,282,0,0
1673452651445,836,careers page,200,OK,tidal_users 1-13,text,true,,40013,123,32,32,https://www.twitch.tv/jobs/en/,627,0,0
1673452651881,413,careers page,200,OK,tidal_users 1-27,text,true,,40013,123,31,31,https://www.twitch.tv/jobs/en/,310,0,0
1673452652012,347,careers page,200,OK,tidal_users 1-37,text,true,,40013,123,31,31,https://www.twitch.tv/jobs/en/,346,0,0
1673452652164,197,privacy policy page,200,OK,tidal_users 1-41,text,true,,67808,141,30,30,https://www.twitch.tv/p/en/legal/privacy-notice/,133,0,0
1673452651523,843,careers page,200,OK,tidal_users 1-20,text,true,,40013,123,30,30,https://www.twitch.tv/jobs/en/,624,0,0
1673452651433,935,careers page,200,OK,tidal_users 1-15,text,true,,40013,123,30,30,https://www.twitch.tv/jobs/en/,444,0,0
1673452652016,357,careers page,200,OK,tidal_users 1-30,text,true,,40013,123,28,28,https://www.twitch.tv/jobs/en/,313,0,0
1673452652178,204,privacy policy page,200,OK,tidal_users 1-39,text,true,,67808,141,27,27,https://www.twitch.tv/p/en/legal/privacy-notice/,83,0,0
1673452651867,517,browse page,200,OK,tidal_users 1-28,text,true,,109497,124,27,27,https://www.twitch.tv/directory,80,0,0
1673452651779,613,careers page,200,OK,tidal_users 1-34,text,true,,40013,123,27,27,https://www.twitch.tv/jobs/en/,285,0,0
1673452652025,383,careers page,200,OK,tidal_users 1-29,text,true,,40013,123,26,26,https://www.twitch.tv/jobs/en/,326,0,0
1673452652018,400,HomePage,200,OK,tidal_users 1-46,text,true,,110296,115,25,25,https://www.twitch.tv/,185,0,126
1673452652182,248,browse page,200,OK,tidal_users 1-44,text,true,,109512,124,26,26,https://www.twitch.tv/directory,70,0,0
1673452652200,231,about page,200,OK,tidal_users 1-42,text,true,,65471,126,26,26,https://www.twitch.tv/p/en/about/,176,0,0
1673452651765,674,careers page,200,OK,tidal_users 1-5,text,true,,40013,123,26,26,https://www.twitch.tv/jobs/en/,389,0,0
1673452652203,245,about page,200,OK,tidal_users 1-40,text,true,,65471,126,25,25,https://www.twitch.tv/p/en/about/,137,0,0
1673452652204,249,privacy policy page,200,OK,tidal_users 1-38,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,144,0,0
1673452652090,376,HomePage,200,OK,tidal_users 1-47,text,true,,110334,115,25,25,https://www.twitch.tv/,211,0,133
1673452651105,1367,HomePage,200,OK,tidal_users 1-32,text,true,,110288,115,25,25,https://www.twitch.tv/,1196,0,1130
1673452652033,470,browse page,200,OK,tidal_users 1-31,text,true,,109489,124,26,26,https://www.twitch.tv/directory,133,0,0
1673452652203,307,careers page,200,OK,tidal_users 1-36,text,true,,40013,123,26,26,https://www.twitch.tv/jobs/en/,292,0,0
1673452652178,343,privacy policy page,200,OK,tidal_users 1-14,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,155,0,0
1673452652431,98,privacy policy page,200,OK,tidal_users 1-42,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,73,0,0
1673452652224,313,HomePage,200,OK,tidal_users 1-49,text,true,,110367,115,25,25,https://www.twitch.tv/,199,0,133
1673452652287,267,HomePage,200,OK,tidal_users 1-50,text,true,,110319,115,25,25,https://www.twitch.tv/,189,0,131
1673452651801,776,careers page,200,OK,tidal_users 1-17,text,true,,40013,123,26,26,https://www.twitch.tv/jobs/en/,345,0,0
1673452651661,926,careers page,200,OK,tidal_users 1-33,text,true,,40013,123,25,25,https://www.twitch.tv/jobs/en/,489,0,0
1673452652431,162,about page,200,OK,tidal_users 1-44,text,true,,65471,126,24,24,https://www.twitch.tv/p/en/about/,78,0,0
1673452652419,175,browse page,200,OK,tidal_users 1-46,text,true,,109473,124,24,24,https://www.twitch.tv/directory,70,0,0
1673452652089,509,careers page,200,OK,tidal_users 1-26,text,true,,40013,123,24,24,https://www.twitch.tv/jobs/en/,391,0,0
1673452652355,271,HomePage,200,OK,tidal_users 1-51,text,true,,110335,115,23,23,https://www.twitch.tv/,188,0,133
1673452652555,77,browse page,200,OK,tidal_users 1-50,text,true,,109521,124,23,23,https://www.twitch.tv/directory,57,0,0
1673452649327,3305,HomePage,200,OK,tidal_users 1-2,text,true,,110288,115,23,23,https://www.twitch.tv/,1295,0,1214
1673452652035,600,careers page,200,OK,tidal_users 1-25,text,true,,40013,123,23,23,https://www.twitch.tv/jobs/en/,322,0,0
1673452651817,849,HomePage,200,OK,tidal_users 1-43,text,true,,110319,115,23,23,https://www.twitch.tv/,194,0,135
1673452652362,305,careers page,200,OK,tidal_users 1-41,text,true,,40013,123,23,23,https://www.twitch.tv/jobs/en/,298,0,0
1673452652449,230,privacy policy page,200,OK,tidal_users 1-40,text,true,,67808,141,22,22,https://www.twitch.tv/p/en/legal/privacy-notice/,106,0,0
1673452652421,266,HomePage,200,OK,tidal_users 1-52,text,true,,110330,115,22,22,https://www.twitch.tv/,188,0,133
1673452652384,304,about page,200,OK,tidal_users 1-28,text,true,,65471,126,22,22,https://www.twitch.tv/p/en/about/,89,0,0
1673452652595,116,about page,200,OK,tidal_users 1-46,text,true,,65471,126,22,22,https://www.twitch.tv/p/en/about/,65,0,0
1673452652472,239,browse page,200,OK,tidal_users 1-32,text,true,,109481,124,22,22,https://www.twitch.tv/directory,83,0,0
1673452652633,121,about page,200,OK,tidal_users 1-50,text,true,,65471,126,23,23,https://www.twitch.tv/p/en/about/,62,0,0
1673452652466,289,browse page,200,OK,tidal_users 1-47,text,true,,109525,124,24,24,https://www.twitch.tv/directory,76,0,0
1673452652627,132,browse page,200,OK,tidal_users 1-51,text,true,,109504,124,24,24,https://www.twitch.tv/directory,55,0,0
1673452652382,377,careers page,200,OK,tidal_users 1-39,text,true,,40013,123,24,24,https://www.twitch.tv/jobs/en/,321,0,0
1673452652542,218,browse page,200,OK,tidal_users 1-49,text,true,,109527,124,24,24,https://www.twitch.tv/directory,56,0,0
1673452652594,171,privacy policy page,200,OK,tidal_users 1-44,text,true,,67808,141,23,23,https://www.twitch.tv/p/en/legal/privacy-notice/,81,0,0
1673452652688,78,browse page,200,OK,tidal_users 1-52,text,true,,109503,124,23,23,https://www.twitch.tv/directory,55,0,0
1673452652490,282,HomePage,200,OK,tidal_users 1-53,text,true,,110334,115,23,23,https://www.twitch.tv/,197,0,142
1673452652562,264,HomePage,200,OK,tidal_users 1-54,text,true,,110311,115,24,24,https://www.twitch.tv/,184,0,130
1673452652712,124,privacy policy page,200,OK,tidal_users 1-46,text,true,,67808,141,24,24,https://www.twitch.tv/p/en/legal/privacy-notice/,69,0,0
1673452652755,82,privacy policy page,200,OK,tidal_users 1-50,text,true,,67808,141,24,24,https://www.twitch.tv/p/en/legal/privacy-notice/,63,0,0
1673452652504,350,about page,200,OK,tidal_users 1-31,text,true,,65471,126,24,24,https://www.twitch.tv/p/en/about/,128,0,0
1673452652453,403,careers page,200,OK,tidal_users 1-38,text,true,,40013,123,24,24,https://www.twitch.tv/jobs/en/,331,0,0
1673452652773,91,browse page,200,OK,tidal_users 1-53,text,true,,109464,124,23,23,https://www.twitch.tv/directory,70,0,0
1673452652712,158,about page,200,OK,tidal_users 1-32,text,true,,65471,126,23,23,https://www.twitch.tv/p/en/about/,80,0,0
1673452652759,119,about page,200,OK,tidal_users 1-51,text,true,,65471,126,23,23,https://www.twitch.tv/p/en/about/,84,0,0
1673452652827,74,browse page,200,OK,tidal_users 1-54,text,true,,109503,124,24,24,https://www.twitch.tv/directory,54,0,0
1673452652667,244,browse page,200,OK,tidal_users 1-43,text,true,,109504,124,24,24,https://www.twitch.tv/directory,71,0,0
1673452652761,157,about page,200,OK,tidal_users 1-49,text,true,,65471,126,24,24,https://www.twitch.tv/p/en/about/,126,0,0
1673452652766,174,about page,200,OK,tidal_users 1-52,text,true,,65471,126,24,24,https://www.twitch.tv/p/en/about/,62,0,0
1673452652865,76,about page,200,OK,tidal_users 1-53,text,true,,65471,126,24,24,https://www.twitch.tv/p/en/about/,66,0,0
1673452652902,70,about page,200,OK,tidal_users 1-54,text,true,,65471,126,25,25,https://www.twitch.tv/p/en/about/,59,0,0
1673452652878,94,privacy policy page,200,OK,tidal_users 1-51,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,65,0,0
1673452652689,283,privacy policy page,200,OK,tidal_users 1-28,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,113,0,0
1673452652755,223,about page,200,OK,tidal_users 1-47,text,true,,65471,126,25,25,https://www.twitch.tv/p/en/about/,142,0,0
1673452652731,266,HomePage,200,OK,tidal_users 1-56,text,true,,110347,115,25,25,https://www.twitch.tv/,187,0,132
1673452652942,66,privacy policy page,200,OK,tidal_users 1-53,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,59,0,0
1673452652638,372,HomePage,200,OK,tidal_users 1-55,text,true,,110334,115,25,25,https://www.twitch.tv/,250,0,139
1673452652941,92,privacy policy page,200,OK,tidal_users 1-52,text,true,,67808,141,26,26,https://www.twitch.tv/p/en/legal/privacy-notice/,78,0,0
1673452652634,404,browse page,200,OK,tidal_users 1-2,text,true,,109489,124,26,26,https://www.twitch.tv/directory,130,0,0
1673452652870,173,privacy policy page,200,OK,tidal_users 1-32,text,true,,67808,141,26,26,https://www.twitch.tv/p/en/legal/privacy-notice/,91,0,0
1673452652782,266,HomePage,200,OK,tidal_users 1-57,text,true,,110327,115,26,26,https://www.twitch.tv/,192,0,122
1673452652972,81,privacy policy page,200,OK,tidal_users 1-54,text,true,,67808,141,26,26,https://www.twitch.tv/p/en/legal/privacy-notice/,73,0,0
1673452652680,380,careers page,200,OK,tidal_users 1-40,text,true,,40013,123,26,26,https://www.twitch.tv/jobs/en/,317,0,0
1673452652912,153,about page,200,OK,tidal_users 1-43,text,true,,65471,126,25,25,https://www.twitch.tv/p/en/about/,78,0,0
1673452652998,76,browse page,200,OK,tidal_users 1-56,text,true,,109472,124,25,25,https://www.twitch.tv/directory,57,0,0
1673452652821,254,HomePage,200,OK,tidal_users 1-58,text,true,,110318,115,25,25,https://www.twitch.tv/,175,0,121
1673452652522,554,careers page,200,OK,tidal_users 1-14,text,true,,40013,123,25,25,https://www.twitch.tv/jobs/en/,393,0,0
1673452651964,1113,HomePage,200,OK,tidal_users 1-45,text,true,,110288,115,25,25,https://www.twitch.tv/,753,0,697
1673452652918,185,privacy policy page,200,OK,tidal_users 1-49,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,81,0,0
1673452652156,970,HomePage,200,OK,tidal_users 1-48,text,true,,110364,115,25,25,https://www.twitch.tv/,690,0,635
1673452653049,77,browse page,200,OK,tidal_users 1-57,text,true,,109450,124,25,25,https://www.twitch.tv/directory,59,0,0
1673452653076,117,browse page,200,OK,tidal_users 1-58,text,true,,109481,124,26,26,https://www.twitch.tv/directory,58,0,0
1673452653126,68,about page,200,OK,tidal_users 1-57,text,true,,65471,126,26,26,https://www.twitch.tv/p/en/about/,58,0,0
1673452652837,362,careers page,200,OK,tidal_users 1-46,text,true,,40013,123,26,26,https://www.twitch.tv/jobs/en/,361,0,0
1673452652855,351,privacy policy page,200,OK,tidal_users 1-31,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,119,0,0
1673452652979,237,privacy policy page,200,OK,tidal_users 1-47,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,92,0,0
1673452653074,144,about page,200,OK,tidal_users 1-56,text,true,,65471,126,25,25,https://www.twitch.tv/p/en/about/,56,0,0
1673452653066,156,privacy policy page,200,OK,tidal_users 1-43,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,83,0,0
1673452653011,216,browse page,200,OK,tidal_users 1-55,text,true,,109480,124,26,26,https://www.twitch.tv/directory,71,0,0
1673452652962,276,HomePage,200,OK,tidal_users 1-60,text,true,,110288,115,26,26,https://www.twitch.tv/,200,0,119
1673452652837,405,careers page,200,OK,tidal_users 1-50,text,true,,40013,123,26,26,https://www.twitch.tv/jobs/en/,388,0,0
1673452652890,352,HomePage,200,OK,tidal_users 1-59,text,true,,110341,115,26,26,https://www.twitch.tv/,174,0,119
1673452653195,75,privacy policy page,200,OK,tidal_users 1-57,text,true,,67808,141,25,25,https://www.twitch.tv/p/en/legal/privacy-notice/,63,0,0
1673452653038,237,about page,200,OK,tidal_users 1-2,text,true,,65471,126,25,25,https://www.twitch.tv/p/en/about/,85,0,0
1673452653194,82,about page,200,OK,tidal_users 1-58,text,true,,65471,126,25,25,https://www.twitch.tv/p/en/about/,59,0,0
1673452652973,305,careers page,200,OK,tidal_users 1-51,text,true,,40013,123,25,25,https://www.twitch.tv/jobs/en/,298,0,0
1673452652766,512,careers page,200,OK,tidal_users 1-44,text,true,,40013,123,25,25,https://www.twitch.tv/jobs/en/,458,0,0
1673452653028,258,HomePage,200,OK,tidal_users 1-61,text,true,,110349,115,23,23,https://www.twitch.tv/,181,0,121
1673452653219,85,privacy policy page,200,OK,tidal_users 1-56,text,true,,67808,141,24,24,https://www.twitch.tv/p/en/legal/privacy-notice/,66,0,0
1673452653239,86,browse page,200,OK,tidal_users 1-60,text,true,,109504,124,24,24,https://www.twitch.tv/directory,66,0,0
1673452653034,291,careers page,200,OK,tidal_users 1-52,text,true,,40013,123,24,24,https://www.twitch.tv/jobs/en/,291,0,0
1673452653126,208,browse page,200,OK,tidal_users 1-48,text,true,,109489,124,23,23,https://www.twitch.tv/directory,70,0,0
1673452652530,854,careers page,200,OK,tidal_users 1-42,text,true,,40013,123,24,24,https://www.twitch.tv/jobs/en/,292,0,0
1673452653325,62,about page,200,OK,tidal_users 1-60,text,true,,65471,126,23,23,https://www.twitch.tv/p/en/about/,56,0,0
1673452653277,135,privacy policy page,200,OK,tidal_users 1-58,text,true,,67808,141,23,23,https://www.twitch.tv/p/en/legal/privacy-notice/,74,0,0
1673452653243,181,browse page,200,OK,tidal_users 1-59,text,true,,109450,124,24,24,https://www.twitch.tv/directory,87,0,0
1673452653228,198,about page,200,OK,tidal_users 1-55,text,true,,65471,126,24,24,https://www.twitch.tv/p/en/about/,74,0,0
1673452653044,388,careers page,200,OK,tidal_users 1-32,text,true,,40013,123,24,24,https://www.twitch.tv/jobs/en/,299,0,0
1673452653104,352,careers page,200,OK,tidal_users 1-49,text,true,,40013,123,23,23,https://www.twitch.tv/jobs/en/,308,0,0
1673452653286,170,browse page,200,OK,tidal_users 1-61,text,true,,109517,124,23,23,https://www.twitch.tv/directory,60,0,0
1673452653160,297,HomePage,200,OK,tidal_users 1-63,text,true,,110288,115,23,23,https://www.twitch.tv/,180,0,121
1673452653334,144,about page,200,OK,tidal_users 1-48,text,true,,65471,126,22,22,https://www.twitch.tv/p/en/about/,71,0,0
1673452653078,410,browse page,200,OK,tidal_users 1-45,text,true,,109450,124,22,22,https://www.twitch.tv/directory,131,0,0
1673452653094,394,HomePage,200,OK,tidal_users 1-62,text,true,,110327,115,22,22,https://www.twitch.tv/,180,0,123
1673452653227,261,HomePage,200,OK,tidal_users 1-64,text,true,,110318,115,22,22,https://www.twitch.tv/,184,0,121
1673452653387,110,privacy policy page,200,OK,tidal_users 1-60,text,true,,67808,141,23,23,https://www.twitch.tv/p/en/legal/privacy-notice/,104,0,0
1673452653276,233,privacy policy page,200,OK,tidal_users 1-2,text,true,,67808,141,23,23,https://www.twitch.tv/p/en/legal/privacy-notice/,96,0,0
1673452652973,544,careers page,200,OK,tidal_users 1-28,text,true,,40013,123,23,23,https://www.twitch.tv/jobs/en/,331,0,0
1673452653009,514,careers page,200,OK,tidal_users 1-53,text,true,,40013,123,22,22,https://www.twitch.tv/jobs/en/,298,0,0
1673452653425,114,about page,200,OK,tidal_users 1-59,text,true,,65471,126,21,21,https://www.twitch.tv/p/en/about/,79,0,0
1673452653305,296,careers page,200,OK,tidal_users 1-56,text,true,,40013,123,22,22,https://www.twitch.tv/jobs/en/,289,0,0
1673452653488,124,browse page,200,OK,tidal_users 1-62,text,true,,109502,124,21,21,https://www.twitch.tv/directory,61,0,0
1673452653217,397,careers page,200,OK,tidal_users 1-47,text,true,,40013,123,21,21,https://www.twitch.tv/jobs/en/,297,0,0
1673452653489,128,browse page,200,OK,tidal_users 1-64,text,true,,109527,124,20,20,https://www.twitch.tv/directory,56,0,0
1673452653426,192,privacy policy page,200,OK,tidal_users 1-55,text,true,,67808,141,20,20,https://www.twitch.tv/p/en/legal/privacy-notice/,83,0,0
1673452653222,417,careers page,200,OK,tidal_users 1-43,text,true,,40013,123,21,21,https://www.twitch.tv/jobs/en/,307,0,0
1673452653540,102,privacy policy page,200,OK,tidal_users 1-59,text,true,,67808,141,20,20,https://www.twitch.tv/p/en/legal/privacy-notice/,71,0,0
1673452653478,171,privacy policy page,200,OK,tidal_users 1-48,text,true,,67808,141,20,20,https://www.twitch.tv/p/en/legal/privacy-notice/,141,0,0
1673452653271,388,careers page,200,OK,tidal_users 1-57,text,true,,40013,123,20,20,https://www.twitch.tv/jobs/en/,346,0,0
1673452653457,206,browse page,200,OK,tidal_users 1-63,text,true,,109450,124,19,19,https://www.twitch.tv/directory,76,0,0
1673452653360,308,HomePage,200,OK,tidal_users 1-66,text,true,,110334,115,19,19,https://www.twitch.tv/,184,0,128
1673452653457,211,about page,200,OK,tidal_users 1-61,text,true,,65471,126,19,19,https://www.twitch.tv/p/en/about/,83,0,0
1673452653207,467,careers page,200,OK,tidal_users 1-31,text,true,,40013,123,19,19,https://www.twitch.tv/jobs/en/,350,0,0
1673452653425,261,HomePage,200,OK,tidal_users 1-67,text,true,,110372,115,18,18,https://www.twitch.tv/,186,0,127
1673452653618,78,about page,200,OK,tidal_users 1-64,text,true,,65471,126,19,19,https://www.twitch.tv/p/en/about/,59,0,0
1673452653413,301,careers page,200,OK,tidal_users 1-58,text,true,,40013,123,19,19,https://www.twitch.tv/jobs/en/,287,0,0
1673452653612,104,about page,200,OK,tidal_users 1-62,text,true,,65471,126,18,18,https://www.twitch.tv/p/en/about/,64,0,0
1673452653488,238,about page,200,OK,tidal_users 1-45,text,true,,65471,126,18,18,https://www.twitch.tv/p/en/about/,106,0,0
1673452653292,435,HomePage,200,OK,tidal_users 1-65,text,true,,110358,115,18,18,https://www.twitch.tv/,183,0,122
1673452653494,260,HomePage,200,OK,tidal_users 1-68,text,true,,110343,115,18,18,https://www.twitch.tv/,182,0,125
1673452653669,94,privacy policy page,200,OK,tidal_users 1-61,text,true,,67808,141,19,19,https://www.twitch.tv/p/en/legal/privacy-notice/,66,0,0
1673452653686,78,browse page,200,OK,tidal_users 1-67,text,true,,109512,124,19,19,https://www.twitch.tv/directory,61,0,0
1673452653697,84,privacy policy page,200,OK,tidal_users 1-64,text,true,,67808,141,19,19,https://www.twitch.tv/p/en/legal/privacy-notice/,65,0,0
1673452653497,284,careers page,200,OK,tidal_users 1-60,text,true,,40013,123,19,19,https://www.twitch.tv/jobs/en/,280,0,0
1673452653559,249,HomePage,200,OK,tidal_users 1-69,text,true,,110379,115,18,18,https://www.twitch.tv/,172,0,119
